Date,Kathmandu_temperature_2m,Kathmandu_relative_humidity_2m,Kathmandu_precipitation,Kathmandu_rain,Kathmandu_pressure_msl,Kathmandu_wind_speed_10m,Dhading_temperature_2m,Dhading_relative_humidity_2m,Dhading_precipitation,Dhading_rain,Dhading_pressure_msl,Dhading_wind_speed_10m,Kavre_temperature_2m,Kavre_relative_humidity_2m,Kavre_precipitation,Kavre_rain,Kavre_pressure_msl,Kavre_wind_speed_10m,Sarlahi_temperature_2m,Sarlahi_relative_humidity_2m,Sarlahi_precipitation,Sarlahi_rain,Sarlahi_pressure_msl,Sarlahi_wind_speed_10m
2022-11-25,15.086999,61.14986,0.0,0.0,1015.7625,3.9624856,18.907999,50.78693,0.0,0.0,1014.98334,3.043235,13.07775,71.0658,0.0,0.0,1016.10834,4.2828326,19.163752,74.03796,0.0,0.0,1012.9084,6.141577
2022-11-26,15.291167,60.767517,0.0,0.0,1013.3625,3.9911785,18.933,48.785187,0.0,0.0,1012.51666,2.881746,12.823583,75.622154,0.0,0.0,1013.77496,4.500549,18.62625,79.17968,0.0,0.0,1011.2292,4.6563964
2022-11-27,13.259917,74.51058,0.0,0.0,1012.4292,4.1328325,18.48925,53.3827,0.0,0.0,1011.64166,2.852844,11.72775,84.036285,0.0,0.0,1012.8459,4.665116,19.349167,75.8608,0.0,0.0,1010.14996,5.2152157
2022-11-28,12.876583,78.428185,0.0,0.0,1014.83746,4.3332524,17.07675,60.145092,0.0,0.0,1014.0833,3.340411,11.767333,81.29302,0.0,0.0,1015.22504,4.3042064,19.755417,72.49319,0.0,0.0,1012.3,4.5174875
2022-11-29,13.73075,76.463135,0.0,0.0,1016.19165,4.150348,16.80175,60.32822,0.0,0.0,1015.51666,3.2577813,11.898583,80.317986,0.0,0.0,1016.575,4.5957785,19.397083,69.67246,0.0,0.0,1013.53754,4.168553
2022-11-30,13.90575,72.457596,0.0,0.0,1016.53754,4.1753793,16.941334,58.696194,0.0,0.0,1015.95416,3.2482812,11.729833,76.157364,0.0,0.0,1016.85004,4.1389995,18.71375,72.651344,0.0,0.0,1014.07916,5.920856
2022-12-01,14.053666,67.39156,0.0,0.0,1015.20416,3.831072,17.637167,56.401844,0.0,0.0,1014.7625,2.6716788,11.298583,75.62176,0.0,0.0,1015.66254,4.1761956,17.403334,75.57067,0.0,0.0,1013.62915,6.197251
2022-12-02,13.9495,70.86578,0.0,0.0,1015.06665,3.8930693,17.318417,58.8812,0.0,0.0,1014.69165,2.787082,11.5715,73.86062,0.0,0.0,1015.41254,4.3573613,17.455416,72.73426,0.0,0.0,1013.5,5.617763
2022-12-03,13.5911665,70.50907,0.0,0.0,1015.39996,3.8303795,16.630917,55.51277,0.0,0.0,1014.9167,3.0883524,11.527751,75.44564,0.0,0.0,1015.60834,4.353567,17.867918,74.45601,0.0,0.0,1013.425,5.4645824
2022-12-04,13.334916,66.912544,0.0,0.0,1015.9666,4.200565,16.558,51.62955,0.0,0.0,1015.48334,3.2847805,10.750667,78.528336,0.0,0.0,1016.3125,4.74429,18.084583,75.24143,0.0,0.0,1014.175,5.2745643
2022-12-05,12.722417,69.75788,0.0,0.0,1016.5542,4.5169024,17.041334,49.05086,0.0,0.0,1016.07916,3.3604949,10.70275,78.8617,0.0,0.0,1016.87915,4.1131797,17.492918,74.56199,0.0,0.0,1014.6167,7.3911214
2022-12-06,12.805751,68.529854,0.0,0.0,1014.675,4.1559663,16.972584,47.680866,0.0,0.0,1014.2625,3.0650122,10.47775,76.29316,0.0,0.0,1014.925,4.366879,16.51375,79.560936,0.0,0.0,1013.3667,8.725025
2022-12-07,12.603667,69.92751,0.0,0.0,1014.6125,4.664523,16.562166,53.061733,0.0,0.0,1014.41254,2.5280087,10.36525,72.53916,0.0,0.0,1015.06665,5.0952215,16.07,78.40939,0.0,0.0,1013.4167,5.5824246
2022-12-08,12.589084,68.90128,0.0,0.0,1015.7375,4.000487,16.660082,53.675488,0.0,0.0,1015.3,2.9524405,10.306916,74.4011,0.0,0.0,1016.17084,4.4748287,17.078333,73.15215,0.0,0.0,1013.8459,5.3505807
2022-12-09,12.6119995,68.77018,0.0,0.0,1015.0208,4.62192,16.810083,54.425934,0.0,0.0,1014.7209,3.130852,10.556916,75.48953,0.0,0.0,1015.2834,4.157929,17.149168,74.520226,0.0,0.0,1013.1667,5.331812
2022-12-10,12.834916,66.67924,0.0,0.0,1015.0959,3.9374568,16.999666,55.53697,0.0,0.0,1014.62915,3.2546508,10.7715,70.26627,0.0,0.0,1015.20416,4.2118173,18.086668,72.198265,0.0,0.0,1013.26666,5.1567063
2022-12-11,13.641167,61.100357,0.0,0.0,1014.0334,3.9503584,16.833,58.65833,0.0,0.0,1013.95,2.6293252,11.57775,62.338818,0.0,0.0,1014.0542,4.1601253,16.434584,80.66259,0.0,0.0,1013.12915,6.4431787
2022-12-12,12.397416,70.88421,0.0,0.0,1013.8667,3.7302215,17.062166,61.350544,0.0,0.0,1013.6958,3.104717,11.121501,72.63524,0.0,0.0,1013.9458,4.4115124,17.867918,76.59123,0.0,0.0,1012.6458,5.3104143
2022-12-13,12.85575,70.52273,0.0,0.0,1013.95,4.2039127,16.310083,62.043125,0.0,0.0,1013.9167,3.0133889,11.009,75.006584,0.0,0.0,1013.9917,4.3115444,17.77,79.16192,0.0,0.0,1012.7917,6.232961
2022-12-14,11.770333,82.37921,0.0,0.0,1015.0,5.2915134,16.328833,65.58663,0.0,0.0,1014.7708,3.2951715,10.300667,87.640045,0.0,0.0,1015.3125,4.928562,17.28875,80.655136,0.0,0.0,1013.77496,4.5732803
2022-12-15,12.064083,81.85221,0.0,0.0,1013.45416,4.5562463,15.912167,69.406044,0.0,0.0,1013.1333,2.702895,11.275666,84.49787,0.0,0.0,1013.5959,3.6096232,16.740833,81.28156,0.0,0.0,1012.17084,5.74851
2022-12-16,12.262,81.34571,0.0,0.0,1013.85834,4.7336965,16.433,67.1372,0.0,0.0,1013.6167,3.0106733,10.892333,82.04127,0.004166667,0.004166667,1014.12085,4.7116184,16.584583,79.52655,0.0,0.0,1012.78754,4.438362
2022-12-17,13.209916,77.44137,0.008333334,0.008333334,1016.4666,3.3243752,16.8205,68.4542,0.0,0.0,1015.89996,2.9799955,10.694416,85.11613,0.008333334,0.008333334,1016.9041,3.8819988,17.070002,81.58799,0.0,0.0,1014.49585,4.687295
2022-12-18,13.178666,71.54055,0.0,0.0,1015.7625,4.1735005,16.741333,64.70281,0.0,0.0,1015.125,3.1327848,10.80275,75.236,0.0,0.0,1016.2375,4.5322127,17.976252,77.08084,0.0,0.0,1013.5625,5.2882895
2022-12-19,12.812,70.73452,0.0,0.0,1013.87085,3.8440425,16.1705,60.36659,0.0,0.0,1013.32916,2.838173,9.992333,76.76565,0.0,0.0,1014.25415,4.2566257,17.8075,76.0433,0.0,0.0,1012.075,5.1856937
2022-12-20,11.572417,76.35009,0.0,0.0,1013.8333,4.2977633,16.23925,59.3817,0.0,0.0,1013.3667,3.0059881,9.588166,82.45527,0.0,0.0,1014.1958,4.670621,17.42625,77.00562,0.0,0.0,1012.425,5.1288047
2022-12-21,11.701584,76.512245,0.0,0.0,1014.18335,4.7219825,16.560083,60.91205,0.0,0.0,1013.91254,2.7781527,9.698584,79.01256,0.0,0.0,1014.2625,4.1453543,16.73875,78.7264,0.0,0.0,1012.77496,7.458264
2022-12-22,11.8932495,65.69208,0.0,0.0,1013.1584,4.0994325,15.641334,54.56821,0.0,0.0,1013.01666,3.084879,9.552751,77.89442,0.0,0.0,1013.1584,3.9038954,15.065834,82.04513,0.0,0.0,1012.4375,6.042248
2022-12-23,11.322417,65.92542,0.0,0.0,1014.19165,3.9707382,14.885083,53.12741,0.0,0.0,1014.20416,3.171633,8.846499,74.38812,0.0,0.0,1014.5417,4.8756485,14.890834,81.90197,0.0,0.0,1013.3,5.304361
2022-12-24,11.451584,60.994995,0.0,0.0,1014.575,3.7559788,15.205916,50.625107,0.0,0.0,1014.49585,2.8693464,8.294416,70.49099,0.0,0.0,1015.0708,4.6420455,14.459583,83.33842,0.0,0.0,1013.3542,4.8154836
2022-12-25,11.464084,57.308178,0.0,0.0,1015.6875,3.7814338,14.418416,47.057194,0.0,0.0,1015.60834,3.3941596,8.60275,67.21544,0.0,0.0,1016.075,4.6714,14.809583,80.75364,0.0,0.0,1014.45,6.688288
2022-12-26,10.884917,58.348373,0.0,0.0,1016.7375,4.8892093,13.67675,45.982967,0.0,0.0,1016.71246,4.197513,8.490251,56.539734,0.0,0.0,1016.74585,4.485532,15.447083,69.12721,0.0,0.0,1015.6958,7.359492
2022-12-27,10.162,54.28014,0.0,0.0,1014.075,4.8324523,13.110084,50.63415,0.0,0.0,1014.4917,3.614693,7.738167,63.418354,0.0,0.0,1014.23334,3.953047,13.890834,75.34191,0.0,0.0,1014.51666,8.490483
2022-12-28,9.545333,75.83517,0.0,0.0,1016.2834,4.946137,12.73925,62.00533,0.0,0.0,1016.9375,4.8613963,7.817333,77.108315,0.0,0.0,1016.825,5.5938945,12.805417,82.6129,0.0,0.0,1017.26666,4.5420003
2022-12-29,9.0995,81.89384,0.0,0.0,1019.1375,4.862735,13.010083,67.40128,0.0,0.0,1019.6125,3.698571,8.342334,80.07734,0.008333334,0.008333334,1019.125,4.176827,13.611667,81.92555,0.0,0.0,1018.9041,4.721929
2022-12-30,9.43075,78.51437,0.0,0.0,1019.51666,4.269999,13.610084,68.85432,0.0,0.0,1019.6458,2.580561,7.59025,77.73283,0.0,0.0,1019.5833,4.52201,13.91375,83.7894,0.0,0.0,1018.39996,4.716516
2022-12-31,10.232833,74.970406,0.008333334,0.008333334,1018.71246,4.19283,14.462166,62.343372,0.0,0.0,1018.6333,2.6862001,7.398583,78.38729,0.0,0.0,1019.00415,3.9350317,14.042916,82.48252,0.0,0.0,1018.0334,5.1846223
2023-01-01,9.962,79.55144,0.0,0.0,1020.425,4.556783,14.803833,69.363655,0.008333334,0.008333334,1020.2166,3.2395449,7.5798335,83.482124,0.0,0.0,1020.51666,5.0966573,14.853333,81.40942,0.0,0.0,1019.6875,4.2490335
2023-01-02,8.589084,77.04172,0.0,0.0,1020.94165,4.863128,13.999667,59.60217,0.0,0.0,1021.07916,3.0419023,7.2027497,78.28276,0.0,0.0,1021.16254,5.282262,13.230416,83.78829,0.0,0.0,1020.5125,5.1214123
2023-01-03,8.547417,71.893196,0.0,0.0,1020.50415,4.4204392,13.50175,51.76776,0.0,0.0,1020.8416,3.0651467,7.0610833,75.09612,0.0,0.0,1020.8,4.741793,12.83875,84.613945,0.0,0.0,1020.1667,6.3235126
2023-01-04,9.23075,63.811817,0.029166667,0.029166667,1020.3208,4.0424037,12.647583,48.174026,0.0,0.0,1020.95416,3.6619537,6.74025,62.01579,0.0,0.0,1020.5959,5.3044467,11.847084,88.445564,0.0,0.0,1020.47504,6.417559
2023-01-05,9.895333,52.68794,0.0,0.0,1021.92084,4.160167,13.035084,48.533382,0.0,0.0,1022.375,3.7323234,7.7485833,56.66086,0.0,0.0,1022.19165,4.775996,11.449166,89.43823,0.0,0.0,1021.6541,7.016662
2023-01-06,11.316167,48.16615,0.0,0.0,1021.3625,4.655437,14.183,46.26898,0.0,0.0,1021.75415,2.9779446,9.548583,45.204372,0.0,0.0,1021.66254,4.7774873,11.945,88.58262,0.0,0.0,1020.39996,7.9332604
2023-01-07,12.089084,36.89311,0.0,0.0,1019.2209,4.7083135,14.078834,34.494476,0.0,0.0,1019.2209,2.6385272,10.7715,33.99235,0.0,0.0,1019.8125,5.11244,11.053333,91.10935,0.0,0.0,1018.6667,7.4589143
2023-01-08,12.305751,36.01888,0.0,0.0,1018.6333,4.3833385,14.778834,37.518322,0.0,0.0,1018.5959,2.6916873,10.904834,33.6786,0.0,0.0,1019.2917,4.8856583,10.411667,91.24358,0.0,0.0,1018.4666,6.4454417
2023-01-09,12.228667,43.253384,0.0,0.0,1019.0708,4.4497914,15.647583,34.844955,0.0,0.0,1019.1584,2.4688933,10.09025,42.889008,0.0,0.0,1019.6125,5.117351,10.322083,91.677986,0.0,0.0,1018.97504,5.666235
2023-01-10,12.007833,47.975433,0.0,0.0,1016.1541,4.199117,15.187167,42.72499,0.0,0.0,1016.2209,3.069493,10.21525,50.58295,0.0,0.0,1016.3542,4.4324265,10.853333,91.90854,0.0,0.0,1016.67084,5.997823
2023-01-11,11.187,55.410717,0.0,0.0,1014.7,4.3895726,14.945499,47.115917,0.0,0.0,1014.91254,3.70535,9.04025,54.09785,0.0,0.0,1015.25,5.3006587,10.505417,92.717705,0.0,0.0,1015.2417,4.941788
2023-01-12,11.024501,57.60191,0.0,0.0,1013.20416,3.45244,14.25175,49.355267,0.0,0.0,1013.2083,3.600873,8.454833,58.43176,0.0,0.0,1013.4375,5.252539,10.71375,88.59299,0.0,0.0,1013.075,4.9351134
2023-01-13,11.75575,52.428986,0.0,0.0,1014.375,4.567279,13.593417,48.828964,0.0,0.0,1014.2,4.356445,9.011084,56.561783,0.0,0.0,1014.3459,5.7616897,12.042916,87.639,0.0,0.0,1013.5542,4.2213917
2023-01-14,10.4140835,62.69035,0.0,0.0,1013.25415,5.514951,13.743416,51.229294,0.0,0.0,1013.28754,3.624862,8.384,61.57912,0.0,0.0,1013.1667,5.155564,14.449166,84.22518,0.0,0.0,1012.6042,8.487244
2023-01-15,9.926583,76.83745,0.0,0.0,1012.6125,4.7054815,13.866333,74.37287,0.0,0.0,1013.44165,3.7942908,7.929833,77.34254,0.0,0.0,1012.5833,3.508912,12.734584,89.598785,0.0,0.0,1013.8333,9.548106
2023-01-16,8.337,80.77256,0.0,0.0,1014.50415,4.650682,11.993417,80.50514,0.0,0.0,1015.4292,3.8038843,6.6548333,78.813065,0.0,0.0,1014.125,4.1275134,12.00125,84.25573,0.0,0.0,1015.5208,7.7001114
2023-01-17,8.072416,79.55898,0.0,0.0,1015.7375,5.5726376,12.289249,71.07162,0.0,0.0,1016.6875,3.817673,6.406917,79.72257,0.0,0.0,1015.3625,4.892632,12.061667,82.20842,0.0,0.0,1016.6042,5.37862
2023-01-18,8.762,68.97038,0.0,0.0,1017.60004,4.2219157,12.399667,65.25996,0.0,0.0,1018.4709,3.6973438,6.3902497,64.838554,0.0,0.0,1017.2209,4.476079,12.392917,80.34103,0.0,0.0,1018.4709,5.882166
2023-01-19,8.889083,72.64225,0.0,0.0,1017.8667,4.9346385,12.80175,64.88368,0.0,0.0,1018.45416,3.6161327,7.1465,73.57352,0.0,0.0,1017.62915,4.910626,12.486667,81.40847,0.0,0.0,1018.1875,5.3301253
2023-01-20,11.34325,63.100178,0.0,0.0,1017.1667,4.0395045,13.478833,61.25292,0.0,0.0,1017.5,3.7867336,9.204833,66.783295,0.0,0.0,1016.9709,4.818386,13.5075,79.11024,0.0,0.0,1017.0542,4.5820327
2023-01-21,12.057834,50.7204,0.0,0.0,1015.7292,5.1702833,14.42675,51.541992,0.0,0.0,1015.7375,3.2001514,9.5465,51.886326,0.0,0.0,1015.5833,5.5303497,14.97,78.91266,0.0,0.0,1014.7708,7.7315598
2023-01-22,12.7682495,44.540684,0.0,0.0,1016.0542,4.7996907,15.768416,46.591373,0.0,0.0,1015.9084,2.7117682,10.148583,50.42067,0.0,0.0,1016.03754,6.3661847,14.528333,85.572296,0.0,0.0,1014.87915,5.4697685
2023-01-23,13.157833,47.396633,0.0,0.0,1015.1541,4.6888413,15.889251,46.037796,0.0,0.0,1014.98334,2.9745696,11.119416,51.93253,0.0,0.0,1015.10004,5.9333653,15.292916,87.46185,0.0,0.0,1014.1541,6.294285
2023-01-24,14.178666,50.594463,0.0,0.0,1016.4709,5.5019584,15.27675,48.846058,0.0,0.0,1016.23334,3.8935301,11.57775,56.234024,0.0,0.0,1016.2834,5.7203164,16.534584,76.78201,0.0,0.0,1015.33746,6.3887324
2023-01-25,13.989083,58.39432,0.0,0.0,1015.91254,4.8813877,17.347584,55.32226,0.0,0.0,1015.54584,3.0824463,12.367333,55.49219,0.0,0.0,1015.6375,6.230213,17.58875,79.13317,0.0,0.0,1014.0083,4.9060187
2023-01-26,14.207833,54.18521,0.0,0.0,1015.27496,4.674667,17.3705,53.639206,0.0,0.0,1014.6584,2.5939503,12.6465,53.77417,0.0,0.0,1015.2417,5.245976,16.680418,85.13336,0.0,0.0,1013.66254,7.4886336
2023-01-27,14.461999,36.218174,0.0,0.0,1014.33746,5.348045,16.758,43.26631,0.0,0.0,1014.1792,3.3402128,12.5215,39.847015,0.0,0.0,1014.37915,5.612183,16.88875,86.449974,0.0,0.0,1013.5083,7.0386086
2023-01-28,13.547417,47.43414,0.0,0.0,1014.1042,4.325805,15.889251,60.98126,0.0,0.0,1014.29584,3.3142154,11.617333,54.3616,0.0,0.0,1014.3875,4.552476,14.047084,88.492485,0.0,0.0,1014.425,5.683683
2023-01-29,13.314083,61.77126,0.0,0.0,1016.6958,4.231952,16.362165,46.37897,0.0,0.0,1016.60834,3.4754171,11.984,61.37433,0.0,0.0,1017.1875,4.9480276,15.936667,83.72579,0.0,0.0,1015.17084,5.0792556
2023-01-30,14.689083,52.024174,0.0,0.0,1017.28754,4.360399,17.072584,46.206272,0.0,0.0,1016.9917,3.3551035,12.561084,64.385315,0.0,0.0,1017.41254,4.2398453,17.799166,78.88554,0.0,0.0,1014.9292,6.038484
2023-01-31,14.876583,45.757828,0.0,0.0,1014.1875,5.296572,17.693417,44.680347,0.0,0.0,1013.625,3.2498295,12.656917,48.85049,0.0,0.0,1014.12915,5.82706,18.08875,75.47112,0.0,0.0,1012.5083,10.998471
2023-02-01,13.557834,56.66276,0.0,0.0,1013.83746,5.2437153,16.337168,60.004856,0.0,0.0,1013.79584,3.8072722,11.792333,55.601017,0.0,0.0,1013.85834,4.112678,15.853333,82.78357,0.0,0.0,1013.82916,10.472142
2023-02-02,12.989083,66.993805,0.0,0.0,1014.9375,4.8944783,16.022583,64.592064,0.0,0.0,1015.2834,3.4897213,11.198583,62.61705,0.0,0.0,1015.075,4.6607156,14.299167,85.28268,0.0,0.0,1015.23334,6.0501175
2023-02-03,13.266167,71.65936,0.0,0.0,1014.125,4.841471,17.2455,47.783672,0.0,0.0,1013.89996,3.2921555,10.8215,69.76307,0.0,0.0,1014.3875,4.640017,15.797084,82.74055,0.0,0.0,1013.26666,8.310218
2023-02-04,13.659916,70.74876,0.0,0.0,1012.00415,4.187569,16.483,65.348,0.0,0.0,1011.8833,4.053882,10.531917,79.37295,0.0,0.0,1012.3042,5.862341,15.322083,86.84519,0.0,0.0,1011.70416,7.2174745
2023-02-05,13.107834,72.38361,0.008333334,0.008333334,1012.5334,3.957059,16.9455,64.64257,0.0,0.0,1012.26666,4.147444,10.204833,79.13679,0.0,0.0,1013.0,4.973128,16.33875,81.65258,0.0,0.0,1011.8125,5.602518
2023-02-06,12.789083,76.70512,0.041666668,0.041666668,1011.6042,5.0905523,16.866333,67.82549,0.037499998,0.037499998,1011.26666,4.2079377,11.106917,79.76838,0.004166667,0.004166667,1011.77496,4.843449,16.453333,78.42098,0.0,0.0,1010.6458,6.809047
2023-02-07,12.503667,67.47305,0.004166667,0.004166667,1011.3,5.862377,16.345499,61.116165,0.0625,0.0625,1010.83746,3.387638,9.82775,74.77599,0.004166667,0.004166667,1011.3958,5.37108,16.62625,78.635056,0.0,0.0,1010.05835,6.2167373
2023-02-08,12.401584,71.16372,0.0,0.0,1012.62085,5.804602,16.422583,59.649433,0.0,0.0,1012.1541,4.0607786,9.786083,75.78751,0.0,0.0,1012.7708,4.8337,16.9575,72.57444,0.0,0.0,1011.83746,7.3891964
2023-02-09,12.21825,74.874565,0.0,0.0,1014.0,5.2606015,16.497583,61.59035,0.0,0.0,1013.6125,3.9871314,9.794416,79.87353,0.0125,0.0125,1014.16254,4.51628,16.865833,72.05839,0.0,0.0,1013.20416,5.948191
2023-02-10,13.4495,69.74961,0.0,0.0,1013.91254,5.768412,16.97675,64.03662,0.0,0.0,1013.44165,4.122819,11.513167,68.7203,0.0,0.0,1013.74585,5.5452104,17.25125,75.54087,0.0,0.0,1012.51666,4.9021735
2023-02-11,14.307834,62.205414,0.0,0.0,1013.20416,5.2883286,18.32675,54.455154,0.0,0.0,1012.6042,4.2948956,12.2715,63.239193,0.0,0.0,1012.97504,5.66279,18.22,78.32592,0.0,0.0,1011.53754,8.469466
2023-02-12,12.055751,59.05779,0.0,0.0,1011.8208,5.744146,16.228834,65.384605,0.008333334,0.008333334,1011.6875,4.1327424,10.106917,67.00036,0.0,0.0,1011.6541,5.8370094,18.77,49.891937,0.0,0.0,1011.1667,15.850537
2023-02-13,12.34325,63.735424,0.0,0.0,1012.99585,4.803074,15.424666,63.58508,0.0,0.0,1013.325,4.0541463,9.531917,68.10402,0.0,0.0,1013.4084,4.9858046,15.034584,59.577026,0.0,0.0,1013.75415,7.0922837
2023-02-14,12.395333,66.99912,0.0,0.0,1014.16254,5.0045614,16.093416,61.403122,0.0,0.0,1014.14166,3.986585,10.240251,69.32843,0.0,0.0,1014.12915,4.291715,15.847084,67.778786,0.0,0.0,1013.48334,4.883929
2023-02-15,14.024501,65.64832,0.0,0.0,1014.24585,4.837922,16.462166,60.62289,0.0,0.0,1013.8333,3.6259258,12.463166,64.70653,0.0,0.0,1014.60004,5.041867,17.86375,64.69622,0.0,0.0,1012.6375,4.095323
2023-02-16,15.887,57.237152,0.0,0.0,1016.5125,4.737276,16.791334,54.846844,0.0,0.0,1016.0334,4.5923667,12.861084,61.532948,0.0,0.0,1017.0,5.6476974,18.953333,68.244606,0.0,0.0,1014.2834,6.095728
2023-02-17,15.851583,60.819824,0.0,0.0,1017.2625,5.406302,18.305916,53.707928,0.0,0.0,1016.3667,3.844053,13.004833,68.40026,0.0,0.0,1017.9666,5.238828,20.749166,63.895733,0.0,0.0,1014.5083,5.87344
2023-02-18,16.087,56.468052,0.0,0.0,1016.64996,5.9540057,18.503832,57.86572,0.0,0.0,1015.71246,3.8937645,13.213166,66.43887,0.0,0.0,1017.1375,5.2264905,21.284584,61.140553,0.0,0.0,1014.0,6.4603553
2023-02-19,16.262,61.688557,0.0,0.0,1015.0625,4.6772833,19.397583,55.656773,0.0,0.0,1014.08746,3.780857,13.579833,68.00904,0.0,0.0,1015.49585,4.890577,21.515833,63.68776,0.0,0.0,1012.7417,6.2730985
2023-02-20,15.5745,70.27863,0.0,0.0,1014.2917,4.5038013,20.078833,61.32191,0.0,0.0,1013.29584,4.2619243,13.194417,74.94688,0.0,0.0,1014.8542,4.2849665,21.1075,67.568306,0.0,0.0,1012.03754,6.209414
2023-02-21,16.089083,67.60464,0.0,0.0,1014.03754,5.612369,20.241333,59.33961,0.0,0.0,1012.9917,4.4342546,13.56525,73.97997,0.041666668,0.041666668,1014.2166,4.58301,21.60125,69.71032,0.0,0.0,1011.2708,6.3974075
2023-02-22,15.491166,66.22721,0.2,0.2,1012.21246,4.9912276,19.843416,62.834976,0.025,0.025,1011.28754,3.7933254,13.373584,64.89483,0.0375,0.0375,1012.25415,5.036949,21.813751,67.01459,0.0,0.0,1009.425,8.690326
2023-02-23,16.201584,62.098644,0.004166667,0.004166667,1012.6167,4.782604,19.722584,64.35535,0.0,0.0,1011.9041,4.1145167,13.319416,71.024666,0.0125,0.0125,1013.01666,4.867699,19.8075,60.16043,0.0,0.0,1010.6667,6.5948396
2023-02-24,14.85575,71.23156,0.0,0.0,1016.03754,5.4152045,19.791334,60.495148,0.0,0.0,1015.2417,4.1916018,12.7965,71.31608,0.0,0.0,1016.68335,4.3682218,20.392918,63.130764,0.0,0.0,1014.24585,8.509114
2023-02-25,13.50575,79.49781,0.099999994,0.099999994,1019.73334,3.546097,18.435083,71.94991,0.029166669,0.029166669,1019.125,3.2942965,11.561084,79.34443,0.05,0.05,1020.07916,3.852918,21.345001,62.70184,0.0,0.0,1016.9917,7.9065013
2023-02-26,11.641167,87.05637,0.21249999,0.21249999,1021.2,3.2595844,16.203833,78.885826,0.008333334,0.008333334,1020.7083,3.9481404,9.64025,84.11179,0.3166667,0.3166667,1021.6584,4.1102557,20.717916,60.318478,0.0,0.0,1017.625,7.029114
2023-02-27,12.8411665,77.1312,0.045833334,0.045833334,1019.73334,3.4901152,17.383,69.14652,0.020833334,0.020833334,1019.06665,3.8884802,10.373584,79.197655,0.1,0.1,1019.9666,4.3780828,21.055418,57.399868,0.0,0.0,1016.425,7.016817
2023-02-28,14.59325,72.55231,0.033333335,0.033333335,1019.2209,4.2058396,17.98925,64.63001,0.0,0.0,1018.4292,3.232797,11.984,77.43639,0.05416667,0.05416667,1019.69165,3.9020092,21.142918,63.1994,0.0,0.0,1016.6458,6.8911777
2023-03-01,15.209916,66.70284,0.029166667,0.029166667,1019.58746,4.7233076,18.628834,58.2182,0.0,0.0,1018.6541,3.281187,13.05275,70.56933,0.0125,0.0125,1019.9167,4.200573,22.251251,63.79006,0.0,0.0,1016.77496,7.4193797
2023-03-02,14.98075,71.20885,0.020833334,0.020833334,1019.1958,4.4071565,19.080915,56.834503,0.0,0.0,1017.9167,3.3683612,13.244416,70.07329,0.025,0.025,1019.67084,4.3558908,22.972084,61.941208,0.0,0.0,1016.20416,9.0869465
2023-03-03,15.639083,74.42292,0.0125,0.0125,1018.97504,5.015847,20.474667,61.774456,0.0,0.0,1017.8958,3.558799,13.54025,79.78794,0.029166669,0.029166669,1019.58746,4.356438,22.861666,64.56071,0.0,0.0,1016.2417,8.679588
2023-03-04,15.2682495,79.444786,0.0625,0.0625,1019.52496,4.1725593,20.2455,65.3491,0.125,0.125,1018.46246,3.0882132,13.62775,78.92841,0.0625,0.0625,1019.8958,4.3072515,23.961668,60.468,0.0,0.0,1015.7708,5.4050922
2023-03-05,16.789083,68.11935,0.025,0.025,1017.5125,4.6255965,20.410084,58.99516,0.06666667,0.06666667,1016.2209,4.1290517,13.871501,73.93154,0.0125,0.0125,1017.9666,5.5637593,24.03875,57.92149,0.004166667,0.004166667,1014.17084,7.992192
2023-03-06,16.787,60.1064,0.0,0.0,1015.4458,4.985691,20.368418,52.554127,0.0,0.0,1014.4458,4.4139123,14.011083,65.46157,0.0125,0.0125,1015.91254,5.3432293,22.224167,50.46298,0.0,0.0,1013.04584,9.007086
2023-03-07,16.739084,59.1714,0.0,0.0,1017.05,4.442312,20.624666,50.20839,0.004166667,0.004166667,1016.0125,4.344167,14.161083,61.574722,0.029166667,0.029166667,1017.5083,4.845718,21.53875,48.904404,0.0,0.0,1014.4792,8.010523
2023-03-08,13.10575,75.35519,0.29166666,0.29166666,1019.925,4.044844,17.155916,73.51891,0.09583333,0.09583333,1019.1875,3.4950988,11.034,73.900154,0.087500006,0.087500006,1020.1667,4.9102283,18.753334,73.060425,0.22500001,0.22500001,1016.83746,7.576669
2023-03-09,14.859917,68.33115,0.07083333,0.07083333,1017.9084,4.1383114,17.999666,63.90898,0.0125,0.0125,1016.92084,3.6909192,12.719417,70.021805,0.075,0.075,1018.5833,4.893494,21.295,60.06979,0.0,0.0,1014.62915,8.4797535
2023-03-10,16.164083,57.279083,0.016666668,0.016666668,1016.95416,2.807908,19.137167,53.09935,0.0,0.0,1015.9041,3.802653,13.681916,59.416073,0.004166667,0.004166667,1017.4875,4.6777873,21.328333,57.349426,0.0,0.0,1013.8958,7.2444854
2023-03-11,15.430749,62.30096,0.16250001,0.16250001,1017.7583,3.9736674,19.049665,57.34079,0.0,0.0,1016.55835,3.7845829,14.00275,59.42842,0.0,0.0,1018.2625,5.054489,22.07625,55.526386,0.0,0.0,1014.32916,7.123017
2023-03-12,17.451582,58.744568,0.0125,0.0125,1016.7791,4.6827374,20.228834,54.201336,0.0,0.0,1015.6667,4.0117416,14.969417,63.07899,0.0,0.0,1017.3,5.0260854,23.2575,56.861897,0.0,0.0,1013.41254,6.177555
